state,district,latitude,longitude,region_id
Assam,Bajali,25.09595,91.51224,3
Assam,Bajali,25.58489,92.49636,3
Assam,Bajali,26.97075,91.41234,2
Assam,Bajali,25.85967,93.54037,4
Assam,Bajali,24.77454,95.14956,4
Assam,Bajali,25.8812,91.99564,3
Assam,Bajali,24.68596,94.72613,4
Assam,Bajali,24.77301,94.13433,4
Assam,Bajali,26.97422,95.44476,1
Assam,Bajali,24.60761,95.10025,4
Assam,Bajali,27.36604,90.1104,2
Assam,Bajali,26.22261,92.71006,3
Assam,Bajali,26.93601,92.05259,2
Assam,Bajali,27.24332,92.08952,2
Assam,Bajali,27.02979,95.46584,1
Assam,Bajali,24.43634,93.82866,4
Assam,Bajali,24.74147,91.50408,3
Assam,Bajali,27.98815,90.24884,2
Assam,Bajali,25.94861,95.62423,4
Assam,Bajali,26.02714,94.00057,4
Assam,Bajali,27.2557,89.89801,2
Assam,Bajali,25.37242,90.10278,3
Assam,Bajali,24.16325,91.99728,3
Assam,Bajali,27.24332,91.41504,2
Assam,Bajali,24.30261,94.33632,4
Assam,Bajali,25.49244,95.24094,4
Assam,Bajali,25.65805,90.10493,3
Assam,Bajali,24.32491,95.51663,4
Assam,Bajali,27.59391,93.53677,1
Assam,Bajali,24.27073,95.88303,4
Assam,Bajali,26.15524,94.26307,4
Assam,Bajali,25.34812,95.31882,4
Assam,Bajali,26.0972,95.56714,4
Assam,Bajali,25.31961,92.94934,4
Assam,Bajali,25.62796,95.04954,4
Assam,Bajali,26.59533,93.12516,1
Assam,Bajali,25.65938,92.34947,3
Assam,Bajali,24.69797,90.74833,3
Assam,Bajali,24.76889,90.99128,3
Assam,Bajali,27.80301,90.98524,2
Assam,Bajali,27.1916,94.09405,1
Assam,Bajali,27.95047,92.6301,2
Assam,Bajali,24.63663,93.90445,4
Assam,Bajali,25.0615,90.50592,3
Assam,Bajali,27.98316,92.30444,2
Assam,Bajali,28.0023,91.24882,2
Assam,Bajali,27.47343,89.77456,2
Assam,Bajali,27.78344,95.19149,1
Assam,Bajali,28.24582,92.56555,2
Assam,Bajali,26.17894,89.81093,2
Assam,Bajali,25.17322,92.9951,4
Assam,Bajali,26.79569,94.96202,1
Assam,Bajali,27.46766,90.18674,2
Assam,Bajali,26.39656,91.06783,2
Assam,Bajali,25.59315,94.5177,4
Assam,Bajali,25.32123,90.49173,3
Assam,Bajali,25.29046,90.8101,3
Assam,Bajali,26.7996,94.93,1
Assam,Bajali,27.68425,95.09965,1
Assam,Bajali,26.05005,92.86268,4
Assam,Bajali,26.54555,91.48581,2
Assam,Bajali,25.73924,91.56652,3
Assam,Bajali,26.58919,93.81182,1
Assam,Bajali,26.15775,90.18224,2
Assam,Bajali,26.07126,95.36511,4
Assam,Bajali,25.72912,91.03965,3
Assam,Bajali,26.14396,94.41119,4
Assam,Bajali,27.77295,91.15263,2
Assam,Bajali,26.49497,90.64539,2
Assam,Bajali,28.09604,93.03381,1
Assam,Bajali,25.9788,95.0031,4
Assam,Bajali,24.69121,91.62423,3
Assam,Bajali,27.99674,91.0179,2
Assam,Bajali,27.34926,94.30552,1
Assam,Bajali,25.75509,94.0701,4
Assam,Bajali,24.23621,91.50685,3
Assam,Bajali,26.30062,94.60021,1
Assam,Bajali,25.88689,94.209,4
Assam,Bajali,26.10619,93.67832,4
Assam,Bajali,27.31044,92.74296,1
Assam,Bajali,27.80159,93.44674,1
Assam,Bajali,26.13905,91.43292,3
Assam,Bajali,27.93778,92.57218,2
Assam,Bajali,24.73424,90.05774,3
Assam,Bajali,28.01585,95.07116,1
Assam,Bajali,28.04067,91.50868,2
Assam,Bajali,26.51683,89.85008,2
Assam,Bajali,26.40179,94.72903,1
Assam,Bajali,24.57137,92.97482,4
Assam,Bajali,24.76401,95.65361,4
Assam,Bajali,25.79018,92.46997,3
Assam,Bajali,25.97381,94.53351,4
Assam,Bajali,25.92721,95.76202,4
Assam,Bajali,25.21625,89.74283,3
Assam,Bajali,27.20757,95.00722,1
Assam,Bajali,26.92982,94.75366,1
Assam,Bajali,25.68721,90.44113,3
Assam,Bajali,27.88008,95.61939,1
Assam,Bajali,27.29334,93.20687,1
Assam,Bajali,25.96924,94.20872,4
Assam,Bajali,25.53536,94.22752,4
Assam,Bajali,26.8043,90.03484,2
Assam,Bajali,26.84027,90.84087,2
Assam,Bajali,27.9806,91.77545,2
Assam,Bajali,26.95747,92.00061,2
Assam,Bajali,26.16059,91.23656,3
Assam,Bajali,28.20904,93.18006,1
Assam,Bajali,25.74982,94.68056,4
Assam,Bajali,26.60985,91.75937,2
Assam,Bajali,27.04907,91.15355,2
Assam,Bajali,28.27521,95.02601,1
Assam,Bajali,26.99008,94.05447,1
Assam,Bajali,24.80238,91.61416,3
Assam,Bajali,25.16198,90.78155,3
Assam,Bajali,28.0572,92.44678,2
Assam,Bajali,26.4377,94.70193,1
Assam,Bajali,27.49529,90.2074,2
Assam,Bajali,25.52548,95.60882,4
Assam,Bajali,26.87314,89.86093,2
Assam,Bajali,27.00738,91.0575,2
Assam,Bajali,25.73463,94.15201,4
Assam,Bajali,25.05556,90.18674,3
Assam,Bajali,24.97475,92.00039,3
Assam,Bajali,26.66993,93.47054,1
Assam,Bajali,26.80748,91.34226,2
Assam,Bajali,25.78719,90.49716,3
Assam,Bajali,24.25466,94.07197,4
Assam,Bajali,28.14524,93.35666,1
Assam,Bajali,24.69007,92.36546,3
Assam,Bajali,25.26888,94.61912,4
Assam,Bajali,25.10793,95.06531,4
Assam,Bajali,27.72167,89.87524,2
Assam,Bajali,27.91183,93.67721,1
Assam,Bajali,27.31456,90.04443,2
Assam,Bajali,27.84704,90.18886,2
Assam,Bajali,27.71563,94.96682,1
Assam,Bajali,26.54823,92.45448,2
Assam,Bajali,27.91569,92.90208,1
Assam,Bajali,25.58761,94.65465,4
Assam,Bajali,25.36913,94.60196,4
Assam,Bajali,24.18616,91.07442,3
Assam,Bajali,25.23093,92.59122,3
Assam,Bajali,25.40371,92.94907,4
Assam,Bajali,27.608,90.30315,2
Assam,Bajali,26.13752,90.28702,2
Assam,Bajali,27.88615,93.55669,1
Assam,Bajali,26.58496,91.74011,2
Assam,Bajali,26.68075,92.78125,1
Assam,Bajali,25.20158,90.0617,3
Assam,Bajali,27.74705,91.64534,2
Assam,Bajali,28.06662,90.76908,2
Assam,Bajali,24.82135,91.01863,3
Assam,Bajali,26.37051,95.18047,1
Assam,Bajali,27.96728,95.65214,1
Assam,Bajali,27.74469,91.07545,2
Assam,Bajali,27.47799,90.48044,2
Assam,Bajali,27.63768,93.93323,1
Assam,Bajali,24.96549,89.65534,3
Assam,Bajali,27.66414,92.74979,1
Assam,Bajali,27.39413,90.92702,2
Assam,Bajali,24.17043,94.42146,4
Assam,Bajali,27.98862,89.62181,2
Assam,Bajali,26.83312,91.59409,2
Assam,Bajali,25.04749,93.96216,4
Assam,Bajali,25.94311,92.85205,4
Assam,Bajali,25.30761,95.17892,4
Assam,Bajali,26.34787,94.83299,1
Assam,Bajali,26.1842,93.45193,1
Assam,Bajali,27.67153,90.11306,2
Assam,Bajali,27.26575,93.6629,1
Assam,Bajali,26.99916,94.96949,1
Assam,Bajali,24.53366,94.0796,4
Assam,Bajali,24.11629,93.44467,4
Assam,Bajali,27.9803,93.42526,1
Assam,Bajali,25.35259,92.86372,4
Assam,Bajali,24.71873,90.23912,3
Assam,Bajali,25.28443,90.75353,3
Assam,Bajali,27.23449,95.63028,1
Assam,Bajali,25.92503,95.51127,4
Assam,Bajali,24.28864,91.43809,3
Assam,Bajali,24.25367,94.41625,4
Assam,Bajali,25.03482,91.96951,3
Assam,Bajali,28.20393,95.22548,1
Assam,Bajali,24.19773,90.46256,3
Assam,Bajali,28.04467,92.77116,1
Assam,Bajali,27.84307,95.84725,1
Assam,Bajali,25.29311,93.85339,4
Assam,Bajali,24.42407,94.16794,4
Assam,Bajali,25.6659,90.54695,3
Assam,Bajali,26.51721,94.00981,1
Assam,Bajali,25.83238,90.44207,3
Assam,Bajali,24.45909,92.19809,3
Assam,Bajali,27.16588,94.30169,1
Assam,Bajali,25.33873,95.95809,4
Assam,Bajali,27.12421,92.9911,1
Assam,Bajali,25.2885,93.31327,4
Assam,Bajali,24.30823,93.35609,4
Assam,Bajali,26.57127,91.69694,2
Assam,Bajali,27.01504,92.21666,2
Assam,Bajali,26.84903,93.6507,1
Assam,Bajali,26.65681,93.27778,1
Assam,Bajali,24.68038,89.67215,3
Assam,Bajali,27.65448,95.66696,1
Assam,Bajali,24.61982,95.91612,4
Assam,Bajali,27.26516,93.37781,1
Assam,Bajali,24.46591,93.66872,4
Assam,Bajali,24.93714,94.18125,4
Assam,Bajali,27.81893,93.3246,1
Assam,Bajali,26.5599,92.19012,2
Assam,Bajali,25.82863,89.60274,3
Assam,Bajali,26.10672,94.50485,4
Assam,Bajali,27.21654,94.35129,1
Assam,Bajali,25.22797,91.32854,3
Assam,Bajali,28.11706,92.39475,2
Assam,Bajali,24.81702,91.37692,3
Assam,Bajali,24.78492,91.98435,3
Assam,Bajali,27.19489,90.59234,2
Assam,Bajali,27.62694,94.99235,1
Assam,Bajali,25.96991,93.85578,4
Assam,Bajali,26.90371,91.08869,2
Assam,Bajali,24.81375,91.7254,3
Assam,Bajali,26.56143,91.40654,2
Assam,Bajali,28.16036,92.01116,2
Assam,Bajali,26.96168,92.87309,1
Assam,Bajali,26.24525,95.59048,4
Assam,Bajali,24.23178,95.25371,4
Assam,Bajali,25.54178,91.06997,3
Assam,Bajali,27.48763,92.80387,1
Assam,Bajali,25.57572,90.50536,3
Assam,Bajali,28.19649,93.23057,1
Assam,Bajali,27.57836,91.17363,2
Assam,Bajali,27.68427,95.88332,1
Assam,Bajali,26.48546,93.68467,1
Assam,Bajali,27.53261,91.30545,2
Assam,Bajali,28.08067,93.39662,1
Assam,Bajali,25.18643,89.94839,3
Assam,Bajali,26.63213,92.63582,2
Assam,Bajali,27.18417,91.84842,2
Assam,Bajali,28.23592,90.91923,2
Assam,Bajali,25.38475,91.47287,3
Assam,Bajali,27.68108,90.7518,2
Assam,Bajali,25.44477,90.75031,3
Assam,Bajali,28.27688,94.86308,1
Assam,Bajali,24.2563,91.26911,3
Assam,Bajali,28.24455,91.95701,2
Assam,Bajali,28.00679,95.08106,1
Assam,Bajali,27.23831,90.41193,2
Assam,Bajali,27.69384,95.74293,1
Assam,Bajali,26.50882,93.85467,1
Assam,Bajali,25.59798,95.80936,4
Assam,Bajali,26.88594,92.03886,2
Assam,Bajali,24.67684,92.68436,3
Assam,Bajali,26.397,93.80628,1
Assam,Bajali,26.94816,91.2734,2
Assam,Bajali,26.93855,90.02858,2
Assam,Bajali,25.95411,92.11445,3
Assam,Bajali,27.72081,92.22046,2
Assam,Bajali,27.89041,91.01476,2
Assam,Bajali,26.45954,91.0068,2
Assam,Bajali,25.70363,89.84645,3
Assam,Bajali,28.2045,92.52683,2
Assam,Bajali,27.10533,94.56965,1
Assam,Bajali,25.75251,90.11243,3
Assam,Bajali,26.82521,93.985,1
Assam,Bajali,24.33753,92.19414,3
Assam,Bajali,25.08541,94.62902,4
Assam,Bajali,27.20181,94.96065,1
Assam,Bajali,24.67346,95.64738,4
Assam,Bajali,26.81412,95.64753,1
Assam,Bajali,25.47433,94.85697,4
Assam,Bajali,26.6623,92.38977,2
Assam,Bajali,26.99649,92.79055,1
Assam,Bajali,26.32524,93.49113,1
Assam,Bajali,25.55475,90.15839,3
Assam,Bajali,24.8976,91.2486,3
Assam,Bajali,26.41304,95.7324,1
Assam,Bajali,27.20645,90.26036,2
Assam,Bajali,24.15356,93.98237,4
Assam,Bajali,26.15075,90.79398,3
Assam,Bajali,26.30896,91.1612,2
Assam,Bajali,28.15316,92.32408,2
Assam,Bajali,26.31192,93.10253,1
Assam,Bajali,26.3389,94.86662,1
Assam,Bajali,24.43092,89.8776,3
Assam,Bajali,26.53587,92.18597,2
Assam,Bajali,24.23669,90.34637,3
Assam,Bajali,25.2521,92.79741,3
Assam,Bajali,26.86884,91.9854,2
Assam,Bajali,25.77136,93.74934,4
Assam,Bajali,24.18648,89.91138,3
Assam,Bajali,27.84912,91.27078,2
Assam,Bajali,28.08297,93.09158,1
Assam,Bajali,27.30857,92.31753,2
Assam,Bajali,25.11993,95.88185,4
Assam,Bajali,27.62255,92.98209,1
Assam,Bajali,26.26163,91.68468,2
Assam,Bajali,26.32617,94.44942,1
Assam,Bajali,27.4297,91.86955,2
Assam,Bajali,26.68215,95.39827,1
Assam,Bajali,26.02639,93.44274,4
Assam,Bajali,27.44274,94.69446,1
Assam,Bajali,26.30924,93.03791,1
Assam,Bajali,26.58989,94.77318,1
Assam,Bajali,25.94666,91.3971,3
Assam,Bajali,26.70897,92.13647,2
Assam,Bajali,25.97319,94.8385,4
Assam,Bajali,24.52029,92.48397,3
Assam,Bajali,27.52601,92.05924,2
Assam,Bajali,24.71806,93.47013,4
Assam,Bajali,27.79529,95.30458,1
Assam,Bajali,25.74431,95.83846,4
Assam,Bajali,24.30819,90.73106,3
Assam,Bajali,26.70346,92.5737,2
Assam,Bajali,24.6773,90.58079,3
Assam,Bajali,24.37142,90.41103,3
Assam,Bajali,26.4068,90.22631,2
Assam,Bajali,26.5962,95.11263,1
Assam,Bajali,24.72015,93.70268,4
Assam,Bajali,24.77359,90.82354,3
Assam,Bajali,24.62939,92.91898,4
Assam,Bajali,27.80286,95.33885,1
Assam,Bajali,27.02179,94.81447,1
Assam,Bajali,26.99347,90.55539,2
Assam,Bajali,24.42446,92.87066,4
Assam,Bajali,28.227,90.25218,2
Assam,Bajali,26.6642,94.2275,1
Assam,Bajali,26.40756,91.28387,2
Assam,Bajali,27.60403,90.58218,2
Assam,Bajali,28.2003,94.94652,1
Assam,Bajali,24.5085,90.98155,3
Assam,Bajali,26.2897,91.51914,2
Assam,Bajali,25.41452,91.12232,3
Assam,Bajali,25.30728,91.25733,3
Assam,Bajali,24.67604,90.1752,3
Assam,Bajali,24.12512,90.57492,3
Assam,Bajali,25.98644,93.17217,4
Assam,Bajali,27.56597,92.89164,1
Assam,Bajali,25.14542,92.26925,3
Assam,Bajali,27.16797,91.95329,2
Assam,Bajali,27.09344,95.28324,1
Assam,Bajali,25.59649,95.03503,4
Assam,Bajali,24.87787,93.58817,4
Assam,Bajali,25.15793,90.91286,3
Assam,Bajali,26.66686,93.47966,1
Assam,Bajali,27.28082,95.62742,1
Assam,Bajali,25.87194,92.42262,3
Assam,Bajali,27.04573,93.73063,1
Assam,Bajali,27.53705,91.51127,2
Assam,Bajali,25.27188,92.5127,3
Assam,Bajali,27.00658,90.48451,2
Assam,Bajali,26.16201,92.14025,3
Assam,Bajali,24.17074,91.5733,3
Assam,Bajali,25.84819,90.87184,3
Assam,Bajali,25.68442,94.40737,4
Assam,Bajali,25.36003,92.22588,3
Assam,Bajali,24.24152,93.50308,4
Assam,Bajali,25.31401,94.41268,4
Assam,Bajali,25.96152,90.06081,3
Assam,Bajali,25.29632,95.98391,4
Assam,Bajali,26.51569,95.28249,1
Assam,Bajali,25.96281,90.08172,3
Assam,Bajali,27.85724,93.17923,1
Assam,Bajali,24.78761,93.87986,4
Assam,Bajali,26.35027,91.37919,2
Assam,Bajali,26.84945,95.94239,1
Assam,Bajali,26.32392,92.87993,1
Assam,Bajali,26.33893,91.924,2
Assam,Bajali,26.17195,95.52915,4
Assam,Bajali,25.43505,91.63364,3
Assam,Bajali,24.8707,90.49,3
Assam,Bajali,25.59394,94.52357,4
Assam,Bajali,26.19446,94.94271,4
Assam,Bajali,24.41676,92.19835,3
Assam,Bajali,27.69018,92.72872,2
Assam,Bajali,27.83571,90.12646,2
Assam,Bajali,25.59267,94.60896,4
Assam,Bajali,26.30447,93.62627,1
Assam,Bajali,24.43095,90.66005,3
Assam,Bajali,27.40104,90.83657,2
Assam,Bajali,24.45354,92.5481,3
Assam,Bajali,26.04525,93.40494,4
Assam,Bajali,27.12136,95.47078,1
Assam,Bajali,28.20052,93.96616,1
Assam,Bajali,25.16581,90.08585,3
Assam,Bajali,24.36906,91.60517,3
Assam,Bajali,24.68933,95.33384,4
Assam,Bajali,26.25287,89.8411,2
Assam,Bajali,27.99117,95.55051,1
Assam,Bajali,27.72122,91.51788,2
Assam,Bajali,25.00795,94.54938,4
Assam,Bajali,28.25642,91.85113,2
Assam,Bajali,27.52756,90.06431,2
Assam,Bajali,26.78781,94.48848,1
Assam,Bajali,28.29726,91.14166,2
Assam,Bajali,25.53121,90.37513,3
Assam,Bajali,24.98743,91.81543,3
Assam,Bajali,25.64831,94.21869,4
Assam,Bajali,27.59646,92.85917,1
Assam,Bajali,25.55752,95.97075,4
Assam,Bajali,24.24507,91.22168,3
Assam,Bajali,25.94477,93.07207,4
Assam,Bajali,25.51986,95.25321,4
Assam,Bajali,28.1962,95.54818,1
Assam,Bajali,26.48251,89.6221,2
Assam,Bajali,25.96494,91.02966,3
Assam,Bajali,28.14278,95.68945,1
Assam,Bajali,28.24127,93.30322,1
Assam,Bajali,25.17969,94.44284,4
Assam,Bajali,27.23668,94.42614,1
Assam,Bajali,25.26738,92.9685,4
Assam,Bajali,25.19589,95.11178,4
Assam,Bajali,27.36153,91.28005,2
Assam,Bajali,26.49055,95.00164,1
Assam,Bajali,28.23771,94.66865,1
Assam,Bajali,26.25069,92.44118,3
Assam,Bajali,25.97083,95.59789,4
Assam,Bajali,25.74533,93.30472,4
Assam,Bajali,26.40982,92.05042,2
Assam,Bajali,27.89298,90.90944,2
Assam,Bajali,26.20805,91.23726,2
Assam,Bajali,27.7,90.72478,2
Assam,Bajali,25.08556,90.07247,3
Assam,Bajali,24.82628,91.84327,3
Assam,Bajali,28.21891,93.93548,1
Assam,Bajali,25.72981,93.77973,4
Assam,Bajali,24.80433,89.92043,3
Assam,Bajali,26.01995,90.38537,3
Assam,Bajali,26.97262,92.0936,2
Assam,Bajali,25.9558,93.18254,4
Assam,Bajali,24.18692,93.98066,4
Assam,Bajali,24.45786,93.99443,4
Assam,Bajali,25.02643,91.98955,3
Assam,Bajali,24.33937,91.50265,3
Assam,Bajali,27.43812,90.44705,2
Assam,Bajali,25.67518,91.9058,3
Assam,Bajali,25.37945,93.07262,4
Assam,Bajali,24.24659,90.81529,3
Assam,Bajali,24.77531,94.70382,4
Assam,Bajali,27.4391,90.25235,2
Assam,Bajali,26.76693,95.6407,1
Assam,Bajali,26.59549,90.19655,2
Assam,Bajali,28.04135,95.16483,1
Assam,Bajali,25.15221,90.03126,3
Assam,Bajali,26.89594,92.56224,2
Assam,Bajali,24.24577,91.94717,3
Assam,Bajali,25.37967,94.87976,4
Assam,Bajali,27.97505,95.18731,1
Assam,Bajali,28.1759,92.77612,1
Assam,Bajali,24.89464,93.50051,4
Assam,Bajali,25.53829,91.94394,3
Assam,Bajali,24.40078,91.12698,3
Assam,Bajali,28.1009,94.78658,1
Assam,Bajali,27.20301,93.7988,1
Assam,Bajali,26.98796,91.05759,2
Assam,Bajali,28.13403,91.15652,2
Assam,Bajali,25.9643,90.48793,3
Assam,Bajali,26.41115,91.36397,2
Assam,Bajali,26.73855,93.08287,1
Assam,Bajali,26.06798,91.02945,3
Assam,Bajali,25.47442,92.46998,3
Assam,Bajali,26.21061,92.494,3
Assam,Bajali,26.79322,93.12481,1
Assam,Bajali,25.22816,94.94953,4
Assam,Bajali,24.82138,91.87567,3
Assam,Bajali,25.13426,91.15279,3
Assam,Bajali,27.1522,93.6267,1
Assam,Bajali,26.45437,92.27726,2
Assam,Bajali,25.10228,92.0737,3
Assam,Bajali,24.69964,94.29108,4
Assam,Bajali,24.83872,94.12471,4
Assam,Bajali,27.63264,94.85291,1
Assam,Bajali,26.5742,89.9301,2
Assam,Bajali,26.4661,93.64364,1
Assam,Bajali,24.40144,91.38447,3
Assam,Bajali,27.22928,94.7439,1
Assam,Bajali,26.6265,93.7707,1
Assam,Bajali,26.25332,90.43228,2
Assam,Bajali,25.84476,91.06279,3
Assam,Bajali,25.57234,89.62252,3
Assam,Bajali,25.13371,94.14753,4
Assam,Bajali,25.24964,90.51875,3
Assam,Bajali,27.03804,92.64158,2
Assam,Bajali,28.10134,93.15981,1
Assam,Bajali,24.67108,92.53454,3
Assam,Bajali,27.44203,92.30742,2
Assam,Bajali,28.25735,93.68337,1
Assam,Bajali,26.0187,91.09054,3
Assam,Bajali,24.57765,94.79994,4
Assam,Bajali,28.01555,91.84099,2
Assam,Bajali,24.68058,94.76333,4
Assam,Bajali,27.40152,95.15319,1
Assam,Bajali,27.52853,92.39783,2
Assam,Bajali,27.65544,92.43225,2
Assam,Bajali,24.9362,95.30031,4
Assam,Bajali,26.06571,91.78355,3
Assam,Bajali,26.7618,92.79252,1
Assam,Bajali,26.14705,95.65018,4
Assam,Bajali,27.73213,92.70854,2
Assam,Bajali,26.65324,95.24539,1
Assam,Bajali,28.28235,94.59959,1
Assam,Bajali,27.04672,91.7527,2
Assam,Bajali,26.84886,92.8521,1
Assam,Bajali,25.67152,91.52785,3
Assam,Bajali,27.56999,94.94204,1
Assam,Bajali,26.37786,90.04612,2
Assam,Bajali,25.43328,94.52089,4
Assam,Bajali,26.34415,95.67725,1
Assam,Bajali,24.35355,89.78134,3
Assam,Bajali,27.85075,94.55802,1
Assam,Bajali,26.35896,94.92642,1
Assam,Bajali,27.3739,93.66753,1
Assam,Bajali,25.03405,95.80819,4
Assam,Bajali,25.63797,89.65958,3
Assam,Bajali,24.36017,95.0493,4
Assam,Bajali,25.58835,92.67316,3
Assam,Bajali,27.56507,94.38828,1
Assam,Bajali,27.51295,89.97512,2
Assam,Bajali,26.17335,91.24076,3
Assam,Bajali,24.39562,90.48971,3
Assam,Bajali,28.19416,95.61572,1
Assam,Bajali,24.25847,94.96852,4
Assam,Bajali,27.26405,94.72892,1
Assam,Bajali,25.53194,93.72893,4
Assam,Bajali,26.93642,94.22019,1
Assam,Bajali,26.85571,93.34617,1
Assam,Bajali,26.6823,91.78899,2
Assam,Bajali,25.50865,90.29238,3
Assam,Bajali,24.306,94.69071,4
Assam,Bajali,28.0304,93.8911,1
Assam,Bajali,26.10185,95.90821,4
Assam,Bajali,27.66727,93.78681,1
Assam,Bajali,25.35431,92.83358,3
Assam,Bajali,26.08194,93.43457,4
Assam,Bajali,24.96191,92.92411,4
Assam,Bajali,27.21932,90.49714,2
Assam,Bajali,24.91359,90.1348,3
Assam,Bajali,26.8771,95.75,1
Assam,Bajali,27.67782,90.5018,2
Assam,Bajali,27.46564,92.63403,2
Assam,Bajali,24.23456,93.49205,4
Assam,Bajali,24.29781,92.06378,3
Assam,Bajali,28.1014,94.2556,1
Assam,Bajali,27.71739,92.72767,2
Assam,Bajali,26.72329,92.72224,2
Assam,Bajali,25.09225,92.79497,3
Assam,Bajali,25.75754,95.09168,4
Assam,Bajali,26.02061,93.30982,4
Assam,Bajali,26.51904,91.86251,2
Assam,Bajali,27.56937,92.06983,2
Assam,Bajali,28.16365,95.96878,1
Assam,Bajali,24.9287,91.18547,3
Assam,Bajali,26.73073,92.58576,2
Assam,Bajali,27.71507,92.06635,2
Assam,Bajali,28.09935,95.1518,1
Assam,Bajali,26.86853,92.23526,2
Assam,Bajali,28.08912,94.04701,1
Assam,Bajali,26.03164,91.42758,3
Assam,Bajali,26.96931,94.66438,1
Assam,Bajali,24.81633,89.99679,3
Assam,Bajali,28.15022,95.87222,1
Assam,Bajali,27.08695,89.63569,2
Assam,Bajali,24.43303,94.98336,4
Assam,Bajali,24.57545,91.40314,3
Assam,Bajali,26.52713,92.53576,2
Assam,Bajali,26.66998,90.86305,2
Assam,Bajali,25.15987,92.5604,3
Assam,Bajali,25.97257,95.68106,4
Assam,Bajali,24.87266,91.08515,3
Assam,Bajali,24.24822,94.30033,4
Assam,Bajali,25.36556,89.66606,3
Assam,Bajali,27.92344,90.92506,2
Assam,Bajali,24.20819,95.04106,4
Assam,Bajali,27.33805,90.9095,2
Assam,Bajali,26.43106,95.08936,1
Assam,Bajali,25.11453,94.61314,4
Assam,Bajali,25.33945,93.29535,4
Assam,Bajali,25.57657,90.199,3
Assam,Bajali,24.89634,90.26838,3
Assam,Bajali,24.9604,94.60973,4
Assam,Bajali,26.90871,93.33507,1
Assam,Bajali,25.45108,92.85293,4
Assam,Bajali,28.04823,93.80258,1
Assam,Bajali,25.27648,93.329,4
Assam,Bajali,25.18572,90.3841,3
Assam,Bajali,26.25261,93.32145,1
Assam,Bajali,27.23717,94.5326,1
Assam,Bajali,24.63994,93.48981,4
Assam,Bajali,25.61879,94.01674,4
Assam,Bajali,24.93348,89.6004,3
Assam,Bajali,25.66168,92.62072,3
Assam,Bajali,26.38582,95.72733,1
Assam,Bajali,25.61537,90.49553,3
Assam,Bajali,25.91042,92.48613,3
Assam,Bajali,27.15845,92.50172,2
Assam,Bajali,27.96487,90.4766,2
Assam,Bajali,25.25337,90.60794,3
Assam,Bajali,24.71872,91.06744,3
Assam,Bajali,27.29642,91.15278,2
Assam,Bajali,27.25142,90.61846,2
Assam,Bajali,25.53672,93.84579,4
Assam,Bajali,24.91622,94.48597,4
Assam,Bajali,24.14488,95.32124,4
Assam,Bajali,24.73581,95.41559,4
Assam,Bajali,24.48818,93.45127,4
Assam,Bajali,27.22702,90.57237,2
Assam,Bajali,27.83723,92.17637,2
Assam,Bajali,24.8727,94.00284,4
Assam,Bajali,28.26363,90.38824,2
Assam,Bajali,24.5699,91.56141,3
Assam,Bajali,25.28099,89.89201,3
Assam,Bajali,26.04635,94.08202,4
Assam,Bajali,24.8305,90.83507,3
Assam,Bajali,26.01674,95.44794,4
Assam,Bajali,26.71294,90.66308,2
Assam,Bajali,26.58448,93.39991,1
Assam,Bajali,28.09002,94.14796,1
Assam,Bajali,28.22875,90.78338,2
Assam,Bajali,24.54239,92.64751,3
Assam,Bajali,27.08257,93.70977,1
Assam,Bajali,26.07191,92.41353,3
Assam,Bajali,27.61856,90.6721,2
Assam,Bajali,26.98812,93.99572,1
Assam,Bajali,25.22174,90.89945,3
Assam,Bajali,24.94201,95.19067,4
Assam,Bajali,27.06062,89.92356,2
Assam,Bajali,24.82361,89.79653,3
Assam,Bajali,25.68335,90.27539,3
Assam,Bajali,25.2904,90.10435,3
Assam,Bajali,24.92183,92.54526,3
Assam,Bajali,25.59646,95.8222,4
Assam,Bajali,24.90831,90.31076,3
Assam,Bajali,27.03522,91.38361,2
Assam,Bajali,27.41518,94.06339,1
Assam,Bajali,27.58439,94.57021,1
Assam,Bajali,25.03555,95.42336,4
Assam,Bajali,24.36035,92.76083,3
Assam,Bajali,26.15711,94.6019,4
Assam,Bajali,26.81085,92.78952,1
Assam,Bajali,26.45144,93.02943,1
Assam,Bajali,24.15036,93.34753,4
Assam,Bajali,25.72207,91.44405,3
Assam,Bajali,27.62797,94.27979,1
Assam,Bajali,26.9346,94.44164,1
Assam,Bajali,25.25468,94.86092,4
Assam,Bajali,26.09604,91.20454,3
Assam,Bajali,27.95481,91.12868,2
Assam,Bajali,25.31946,95.38643,4
Assam,Bajali,26.20757,93.84857,1
Assam,Bajali,27.5177,93.52412,1
Assam,Bajali,24.55464,91.45258,3
Assam,Bajali,28.18541,90.42772,2
Assam,Bajali,26.11331,95.12136,4
Assam,Bajali,28.18463,91.04397,2
Assam,Bajali,24.52768,93.92672,4
Assam,Bajali,25.65893,95.21003,4
Assam,Bajali,26.79813,95.14165,1
Assam,Bajali,27.00494,90.66573,2
Assam,Bajali,26.72874,94.331,1
Assam,Bajali,26.25605,92.06308,3
Assam,Bajali,26.98716,91.17764,2
Assam,Bajali,27.62952,95.50377,1
Assam,Bajali,25.67451,94.30508,4
Assam,Bajali,25.50607,90.52667,3
Assam,Bajali,25.22732,91.7,3
Assam,Bajali,26.50764,93.90524,1
Assam,Bajali,26.57992,92.45112,2
